run,step,kind,camera,metric,value
eval_obs_20260828_220846,0,state_matched_cosine,camera0,distance,0.4370902180671692
eval_obs_20260828_220846,32,state_matched_cosine,camera0,distance,0.45620083808898926
eval_obs_20260828_220846,64,state_matched_cosine,camera0,distance,0.4549873471260071
eval_obs_20260828_220846,96,state_matched_cosine,camera0,distance,0.46634960174560547
eval_obs_20260828_220846,128,state_matched_cosine,camera0,distance,0.4207419157028198
eval_obs_20260828_220846,160,state_matched_cosine,camera0,distance,0.4077005386352539
eval_obs_20260828_220846,192,state_matched_cosine,camera0,distance,0.416955828666687
eval_obs_20260828_220846,224,state_matched_cosine,camera0,distance,0.4101405739784241
eval_obs_20260828_220846,256,state_matched_cosine,camera0,distance,0.40965592861175537
eval_obs_20260828_220846,288,state_matched_cosine,camera0,distance,0.40177828073501587
eval_obs_20260828_220846,320,state_matched_cosine,camera0,distance,0.38754069805145264
eval_obs_20260828_220846,352,state_matched_cosine,camera0,distance,0.3915531635284424
eval_obs_20260828_220846,384,state_matched_cosine,camera0,distance,0.3880828619003296
eval_obs_20260828_220846,416,state_matched_cosine,camera0,distance,0.3875918388366699
eval_obs_20260828_220846,448,state_matched_cosine,camera0,distance,0.3826167583465576
eval_obs_20260828_220846,480,state_matched_cosine,camera0,distance,0.3967074155807495
eval_obs_20260828_220846,512,state_matched_cosine,camera0,distance,0.4120889902114868
eval_obs_20260828_220846,544,state_matched_cosine,camera0,distance,0.41017061471939087
eval_obs_20260828_220846,576,state_matched_cosine,camera0,distance,0.4133952260017395
eval_obs_20260828_220846,608,state_matched_cosine,camera0,distance,0.32854199409484863
eval_obs_20260828_220846,640,state_matched_cosine,camera0,distance,0.32507485151290894
eval_obs_20260828_220846,0,state_matched_cosine,camera1,distance,0.15102827548980713
eval_obs_20260828_220846,32,state_matched_cosine,camera1,distance,0.33635377883911133
eval_obs_20260828_220846,64,state_matched_cosine,camera1,distance,0.386615514755249
eval_obs_20260828_220846,96,state_matched_cosine,camera1,distance,0.3032916784286499
eval_obs_20260828_220846,128,state_matched_cosine,camera1,distance,0.32752424478530884
eval_obs_20260828_220846,160,state_matched_cosine,camera1,distance,0.291015625
eval_obs_20260828_220846,192,state_matched_cosine,camera1,distance,0.2697436809539795
eval_obs_20260828_220846,224,state_matched_cosine,camera1,distance,0.2544440031051636
eval_obs_20260828_220846,256,state_matched_cosine,camera1,distance,0.22511667013168335
eval_obs_20260828_220846,288,state_matched_cosine,camera1,distance,0.30910491943359375
eval_obs_20260828_220846,320,state_matched_cosine,camera1,distance,0.2932126522064209
eval_obs_20260828_220846,352,state_matched_cosine,camera1,distance,0.2932128310203552
eval_obs_20260828_220846,384,state_matched_cosine,camera1,distance,0.26594769954681396
eval_obs_20260828_220846,416,state_matched_cosine,camera1,distance,0.26461803913116455
eval_obs_20260828_220846,448,state_matched_cosine,camera1,distance,0.40315985679626465
eval_obs_20260828_220846,480,state_matched_cosine,camera1,distance,0.41591858863830566
eval_obs_20260828_220846,512,state_matched_cosine,camera1,distance,0.39207303524017334
eval_obs_20260828_220846,544,state_matched_cosine,camera1,distance,0.34993237257003784
eval_obs_20260828_220846,576,state_matched_cosine,camera1,distance,0.41492146253585815
eval_obs_20260828_220846,608,state_matched_cosine,camera1,distance,0.33562248945236206
eval_obs_20260828_220846,640,state_matched_cosine,camera1,distance,0.38330209255218506
eval_obs_20260828_220846,0,state_matched_cosine,joint,distance,0.294059157371521
eval_obs_20260828_220846,32,state_matched_cosine,joint,distance,0.3962773084640503
eval_obs_20260828_220846,64,state_matched_cosine,joint,distance,0.4208013415336609
eval_obs_20260828_220846,96,state_matched_cosine,joint,distance,0.3848206400871277
eval_obs_20260828_220846,128,state_matched_cosine,joint,distance,0.3741331696510315
eval_obs_20260828_220846,160,state_matched_cosine,joint,distance,0.34935808181762695
eval_obs_20260828_220846,192,state_matched_cosine,joint,distance,0.3433496952056885
eval_obs_20260828_220846,224,state_matched_cosine,joint,distance,0.33229219913482666
eval_obs_20260828_220846,256,state_matched_cosine,joint,distance,0.3173862099647522
eval_obs_20260828_220846,288,state_matched_cosine,joint,distance,0.35544151067733765
eval_obs_20260828_220846,320,state_matched_cosine,joint,distance,0.340376615524292
eval_obs_20260828_220846,352,state_matched_cosine,joint,distance,0.3423830270767212
eval_obs_20260828_220846,384,state_matched_cosine,joint,distance,0.3270152807235718
eval_obs_20260828_220846,416,state_matched_cosine,joint,distance,0.32610487937927246
eval_obs_20260828_220846,448,state_matched_cosine,joint,distance,0.39288830757141113
eval_obs_20260828_220846,480,state_matched_cosine,joint,distance,0.4063129425048828
eval_obs_20260828_220846,512,state_matched_cosine,joint,distance,0.4020810127258301
eval_obs_20260828_220846,544,state_matched_cosine,joint,distance,0.3800514340400696
eval_obs_20260828_220846,576,state_matched_cosine,joint,distance,0.41415834426879883
eval_obs_20260828_220846,608,state_matched_cosine,joint,distance,0.33208221197128296
eval_obs_20260828_220846,640,state_matched_cosine,joint,distance,0.3541884422302246
eval_obs_20260828_221116,0,state_matched_cosine,camera0,distance,0.38620585203170776
eval_obs_20260828_221116,32,state_matched_cosine,camera0,distance,0.3954315185546875
eval_obs_20260828_221116,64,state_matched_cosine,camera0,distance,0.3960998058319092
eval_obs_20260828_221116,96,state_matched_cosine,camera0,distance,0.4047623872756958
eval_obs_20260828_221116,128,state_matched_cosine,camera0,distance,0.37077784538269043
eval_obs_20260828_221116,160,state_matched_cosine,camera0,distance,0.36357182264328003
eval_obs_20260828_221116,192,state_matched_cosine,camera0,distance,0.3481837511062622
eval_obs_20260828_221116,224,state_matched_cosine,camera0,distance,0.3473261594772339
eval_obs_20260828_221116,256,state_matched_cosine,camera0,distance,0.35077911615371704
eval_obs_20260828_221116,288,state_matched_cosine,camera0,distance,0.34742796421051025
eval_obs_20260828_221116,320,state_matched_cosine,camera0,distance,0.3544650673866272
eval_obs_20260828_221116,352,state_matched_cosine,camera0,distance,0.36288607120513916
eval_obs_20260828_221116,384,state_matched_cosine,camera0,distance,0.3627508878707886
eval_obs_20260828_221116,416,state_matched_cosine,camera0,distance,0.35889285802841187
eval_obs_20260828_221116,448,state_matched_cosine,camera0,distance,0.3475395441055298
eval_obs_20260828_221116,480,state_matched_cosine,camera0,distance,0.34896719455718994
eval_obs_20260828_221116,512,state_matched_cosine,camera0,distance,0.34891247749328613
eval_obs_20260828_221116,544,state_matched_cosine,camera0,distance,0.33934175968170166
eval_obs_20260828_221116,576,state_matched_cosine,camera0,distance,0.3389652967453003
eval_obs_20260828_221116,608,state_matched_cosine,camera0,distance,0.34166842699050903
eval_obs_20260828_221116,640,state_matched_cosine,camera0,distance,0.34480714797973633
eval_obs_20260828_221116,672,state_matched_cosine,camera0,distance,0.34607845544815063
eval_obs_20260828_221116,704,state_matched_cosine,camera0,distance,0.35542941093444824
eval_obs_20260828_221116,736,state_matched_cosine,camera0,distance,0.34708571434020996
eval_obs_20260828_221116,768,state_matched_cosine,camera0,distance,0.37109875679016113
eval_obs_20260828_221116,800,state_matched_cosine,camera0,distance,0.38213735818862915
eval_obs_20260828_221116,832,state_matched_cosine,camera0,distance,0.3971346616744995
eval_obs_20260828_221116,864,state_matched_cosine,camera0,distance,0.40658360719680786
eval_obs_20260828_221116,896,state_matched_cosine,camera0,distance,0.4182215929031372
eval_obs_20260828_221116,928,state_matched_cosine,camera0,distance,0.41917526721954346
eval_obs_20260828_221116,960,state_matched_cosine,camera0,distance,0.4132324457168579
eval_obs_20260828_221116,992,state_matched_cosine,camera0,distance,0.4110988974571228
eval_obs_20260828_221116,1024,state_matched_cosine,camera0,distance,0.4105488061904907
eval_obs_20260828_221116,1056,state_matched_cosine,camera0,distance,0.4110831022262573
eval_obs_20260828_221116,1088,state_matched_cosine,camera0,distance,0.42352086305618286
eval_obs_20260828_221116,1120,state_matched_cosine,camera0,distance,0.3701072335243225
eval_obs_20260828_221116,1152,state_matched_cosine,camera0,distance,0.4074699878692627
eval_obs_20260828_221116,1184,state_matched_cosine,camera0,distance,0.4026293158531189
eval_obs_20260828_221116,0,state_matched_cosine,camera1,distance,0.1575039029121399
eval_obs_20260828_221116,32,state_matched_cosine,camera1,distance,0.3427395820617676
eval_obs_20260828_221116,64,state_matched_cosine,camera1,distance,0.4057285785675049
eval_obs_20260828_221116,96,state_matched_cosine,camera1,distance,0.28562551736831665
eval_obs_20260828_221116,128,state_matched_cosine,camera1,distance,0.27406173944473267
eval_obs_20260828_221116,160,state_matched_cosine,camera1,distance,0.25245046615600586
eval_obs_20260828_221116,192,state_matched_cosine,camera1,distance,0.2533780336380005
eval_obs_20260828_221116,224,state_matched_cosine,camera1,distance,0.2739516496658325
eval_obs_20260828_221116,256,state_matched_cosine,camera1,distance,0.3363940715789795
eval_obs_20260828_221116,288,state_matched_cosine,camera1,distance,0.34348106384277344
eval_obs_20260828_221116,320,state_matched_cosine,camera1,distance,0.33787405490875244
eval_obs_20260828_221116,352,state_matched_cosine,camera1,distance,0.326477587223053
eval_obs_20260828_221116,384,state_matched_cosine,camera1,distance,0.3285466432571411
eval_obs_20260828_221116,416,state_matched_cosine,camera1,distance,0.31312108039855957
eval_obs_20260828_221116,448,state_matched_cosine,camera1,distance,0.31331485509872437
eval_obs_20260828_221116,480,state_matched_cosine,camera1,distance,0.30206477642059326
eval_obs_20260828_221116,512,state_matched_cosine,camera1,distance,0.2962217330932617
eval_obs_20260828_221116,544,state_matched_cosine,camera1,distance,0.2888888120651245
eval_obs_20260828_221116,576,state_matched_cosine,camera1,distance,0.27494096755981445
eval_obs_20260828_221116,608,state_matched_cosine,camera1,distance,0.2805356979370117
eval_obs_20260828_221116,640,state_matched_cosine,camera1,distance,0.2809116244316101
eval_obs_20260828_221116,672,state_matched_cosine,camera1,distance,0.28665661811828613
eval_obs_20260828_221116,704,state_matched_cosine,camera1,distance,0.2843121886253357
eval_obs_20260828_221116,736,state_matched_cosine,camera1,distance,0.23829203844070435
eval_obs_20260828_221116,768,state_matched_cosine,camera1,distance,0.2526423931121826
eval_obs_20260828_221116,800,state_matched_cosine,camera1,distance,0.35571610927581787
eval_obs_20260828_221116,832,state_matched_cosine,camera1,distance,0.387484610080719
eval_obs_20260828_221116,864,state_matched_cosine,camera1,distance,0.37035316228866577
eval_obs_20260828_221116,896,state_matched_cosine,camera1,distance,0.4135427474975586
eval_obs_20260828_221116,928,state_matched_cosine,camera1,distance,0.39142096042633057
eval_obs_20260828_221116,960,state_matched_cosine,camera1,distance,0.3962751626968384
eval_obs_20260828_221116,992,state_matched_cosine,camera1,distance,0.42007237672805786
eval_obs_20260828_221116,1024,state_matched_cosine,camera1,distance,0.40309762954711914
eval_obs_20260828_221116,1056,state_matched_cosine,camera1,distance,0.43623125553131104
eval_obs_20260828_221116,1088,state_matched_cosine,camera1,distance,0.4346163272857666
eval_obs_20260828_221116,1120,state_matched_cosine,camera1,distance,0.43472713232040405
eval_obs_20260828_221116,1152,state_matched_cosine,camera1,distance,0.4418742060661316
eval_obs_20260828_221116,1184,state_matched_cosine,camera1,distance,0.43807685375213623
eval_obs_20260828_221116,0,state_matched_cosine,joint,distance,0.27185487747192383
eval_obs_20260828_221116,32,state_matched_cosine,joint,distance,0.36908555030822754
eval_obs_20260828_221116,64,state_matched_cosine,joint,distance,0.40091419219970703
eval_obs_20260828_221116,96,state_matched_cosine,joint,distance,0.3451939821243286
eval_obs_20260828_221116,128,state_matched_cosine,joint,distance,0.32241976261138916
eval_obs_20260828_221116,160,state_matched_cosine,joint,distance,0.30801117420196533
eval_obs_20260828_221116,192,state_matched_cosine,joint,distance,0.3007809519767761
eval_obs_20260828_221116,224,state_matched_cosine,joint,distance,0.3106389045715332
eval_obs_20260828_221116,256,state_matched_cosine,joint,distance,0.3435865640640259
eval_obs_20260828_221116,288,state_matched_cosine,joint,distance,0.34545451402664185
eval_obs_20260828_221116,320,state_matched_cosine,joint,distance,0.3461695909500122
eval_obs_20260828_221116,352,state_matched_cosine,joint,distance,0.34468185901641846
eval_obs_20260828_221116,384,state_matched_cosine,joint,distance,0.34564876556396484
eval_obs_20260828_221116,416,state_matched_cosine,joint,distance,0.33600687980651855
eval_obs_20260828_221116,448,state_matched_cosine,joint,distance,0.3304271697998047
eval_obs_20260828_221116,480,state_matched_cosine,joint,distance,0.3255159258842468
eval_obs_20260828_221116,512,state_matched_cosine,joint,distance,0.3225671052932739
eval_obs_20260828_221116,544,state_matched_cosine,joint,distance,0.31411516666412354
eval_obs_20260828_221116,576,state_matched_cosine,joint,distance,0.3069530725479126
eval_obs_20260828_221116,608,state_matched_cosine,joint,distance,0.311102032661438
eval_obs_20260828_221116,640,state_matched_cosine,joint,distance,0.31285935640335083
eval_obs_20260828_221116,672,state_matched_cosine,joint,distance,0.3163674473762512
eval_obs_20260828_221116,704,state_matched_cosine,joint,distance,0.3198707699775696
eval_obs_20260828_221116,736,state_matched_cosine,joint,distance,0.29268884658813477
eval_obs_20260828_221116,768,state_matched_cosine,joint,distance,0.3118705749511719
eval_obs_20260828_221116,800,state_matched_cosine,joint,distance,0.3689267635345459
eval_obs_20260828_221116,832,state_matched_cosine,joint,distance,0.39230966567993164
eval_obs_20260828_221116,864,state_matched_cosine,joint,distance,0.38846850395202637
eval_obs_20260828_221116,896,state_matched_cosine,joint,distance,0.4158821702003479
eval_obs_20260828_221116,928,state_matched_cosine,joint,distance,0.405298113822937
eval_obs_20260828_221116,960,state_matched_cosine,joint,distance,0.40475380420684814
eval_obs_20260828_221116,992,state_matched_cosine,joint,distance,0.41558563709259033
eval_obs_20260828_221116,1024,state_matched_cosine,joint,distance,0.40682315826416016
eval_obs_20260828_221116,1056,state_matched_cosine,joint,distance,0.4236571788787842
eval_obs_20260828_221116,1088,state_matched_cosine,joint,distance,0.42906856536865234
eval_obs_20260828_221116,1120,state_matched_cosine,joint,distance,0.4024171829223633
eval_obs_20260828_221116,1152,state_matched_cosine,joint,distance,0.42467206716537476
eval_obs_20260828_221116,1184,state_matched_cosine,joint,distance,0.42035311460494995
eval_obs_20260828_215237,0,observed,0,luma_mean,0.23030470311641693
eval_obs_20260828_215237,0,matched_reference,0,luma_mean,0.3361711800098419
eval_obs_20260828_215237,24,observed,0,luma_mean,0.231955885887146
eval_obs_20260828_215237,24,matched_reference,0,luma_mean,0.3331470489501953
eval_obs_20260828_215237,48,observed,0,luma_mean,0.23290474712848663
eval_obs_20260828_215237,48,matched_reference,0,luma_mean,0.32909703254699707
eval_obs_20260828_215237,72,observed,0,luma_mean,0.233000248670578
eval_obs_20260828_215237,72,matched_reference,0,luma_mean,0.32894372940063477
eval_obs_20260828_215237,96,observed,0,luma_mean,0.23331278562545776
eval_obs_20260828_215237,96,matched_reference,0,luma_mean,0.3283070921897888
eval_obs_20260828_215237,120,observed,0,luma_mean,0.2334103286266327
eval_obs_20260828_215237,120,matched_reference,0,luma_mean,0.32838529348373413
eval_obs_20260828_215237,144,observed,0,luma_mean,0.23359431326389313
eval_obs_20260828_215237,144,matched_reference,0,luma_mean,0.32838529348373413
eval_obs_20260828_215237,168,observed,0,luma_mean,0.2333669662475586
eval_obs_20260828_215237,168,matched_reference,0,luma_mean,0.32838529348373413
eval_obs_20260828_215237,0,observed,0,luma_std,0.17718486487865448
eval_obs_20260828_215237,0,matched_reference,0,luma_std,0.25089967250823975
eval_obs_20260828_215237,24,observed,0,luma_std,0.17576497793197632
eval_obs_20260828_215237,24,matched_reference,0,luma_std,0.25062933564186096
eval_obs_20260828_215237,48,observed,0,luma_std,0.17579786479473114
eval_obs_20260828_215237,48,matched_reference,0,luma_std,0.25008559226989746
eval_obs_20260828_215237,72,observed,0,luma_std,0.1760672628879547
eval_obs_20260828_215237,72,matched_reference,0,luma_std,0.25000280141830444
eval_obs_20260828_215237,96,observed,0,luma_std,0.1763755828142166
eval_obs_20260828_215237,96,matched_reference,0,luma_std,0.24988994002342224
eval_obs_20260828_215237,120,observed,0,luma_std,0.17669910192489624
eval_obs_20260828_215237,120,matched_reference,0,luma_std,0.2520717680454254
eval_obs_20260828_215237,144,observed,0,luma_std,0.17685875296592712
eval_obs_20260828_215237,144,matched_reference,0,luma_std,0.2520717680454254
eval_obs_20260828_215237,168,observed,0,luma_std,0.1766921728849411
eval_obs_20260828_215237,168,matched_reference,0,luma_std,0.2520717680454254
eval_obs_20260828_215237,0,observed,0,saturation_mean,0.522879421710968
eval_obs_20260828_215237,0,matched_reference,0,saturation_mean,0.3622190058231354
eval_obs_20260828_215237,24,observed,0,saturation_mean,0.5203173160552979
eval_obs_20260828_215237,24,matched_reference,0,saturation_mean,0.36817559599876404
eval_obs_20260828_215237,48,observed,0,saturation_mean,0.5154244303703308
eval_obs_20260828_215237,48,matched_reference,0,saturation_mean,0.3708031177520752
eval_obs_20260828_215237,72,observed,0,saturation_mean,0.5156744122505188
eval_obs_20260828_215237,72,matched_reference,0,saturation_mean,0.3727973997592926
eval_obs_20260828_215237,96,observed,0,saturation_mean,0.5157750844955444
eval_obs_20260828_215237,96,matched_reference,0,saturation_mean,0.37352100014686584
eval_obs_20260828_215237,120,observed,0,saturation_mean,0.5169737339019775
eval_obs_20260828_215237,120,matched_reference,0,saturation_mean,0.37674710154533386
eval_obs_20260828_215237,144,observed,0,saturation_mean,0.516825795173645
eval_obs_20260828_215237,144,matched_reference,0,saturation_mean,0.37674710154533386
eval_obs_20260828_215237,168,observed,0,saturation_mean,0.5160609483718872
eval_obs_20260828_215237,168,matched_reference,0,saturation_mean,0.37674710154533386
eval_obs_20260828_215237,0,observed,0,laplacian_variance,463.316112181486
eval_obs_20260828_215237,0,matched_reference,0,laplacian_variance,954.1243032080489
eval_obs_20260828_215237,24,observed,0,laplacian_variance,465.3320461207258
eval_obs_20260828_215237,24,matched_reference,0,laplacian_variance,952.7073406567428
eval_obs_20260828_215237,48,observed,0,laplacian_variance,463.20275497555684
eval_obs_20260828_215237,48,matched_reference,0,laplacian_variance,949.7348636355514
eval_obs_20260828_215237,72,observed,0,laplacian_variance,469.2639234829624
eval_obs_20260828_215237,72,matched_reference,0,laplacian_variance,946.0845782026953
eval_obs_20260828_215237,96,observed,0,laplacian_variance,476.0954060314199
eval_obs_20260828_215237,96,matched_reference,0,laplacian_variance,961.508390459206
eval_obs_20260828_215237,120,observed,0,laplacian_variance,470.6688544489055
eval_obs_20260828_215237,120,matched_reference,0,laplacian_variance,968.3376855306059
eval_obs_20260828_215237,144,observed,0,laplacian_variance,471.67344324889643
eval_obs_20260828_215237,144,matched_reference,0,laplacian_variance,968.3376855306059
eval_obs_20260828_215237,168,observed,0,laplacian_variance,470.921289156795
eval_obs_20260828_215237,168,matched_reference,0,laplacian_variance,968.3376855306059
eval_obs_20260828_215237,0,observed,0,edge_density,0.049924266581632654
eval_obs_20260828_215237,0,matched_reference,0,edge_density,0.06881776147959184
eval_obs_20260828_215237,24,observed,0,edge_density,0.05219626913265306
eval_obs_20260828_215237,24,matched_reference,0,edge_density,0.06847895408163265
eval_obs_20260828_215237,48,observed,0,edge_density,0.050103635204081634
eval_obs_20260828_215237,48,matched_reference,0,edge_density,0.06869818239795919
eval_obs_20260828_215237,72,observed,0,edge_density,0.051837531887755105
eval_obs_20260828_215237,72,matched_reference,0,edge_density,0.06839923469387756
eval_obs_20260828_215237,96,observed,0,edge_density,0.050681600765306124
eval_obs_20260828_215237,96,matched_reference,0,edge_density,0.07019292091836735
eval_obs_20260828_215237,120,observed,0,edge_density,0.050860969387755105
eval_obs_20260828_215237,120,matched_reference,0,edge_density,0.07262436224489796
eval_obs_20260828_215237,144,observed,0,edge_density,0.05237563775510204
eval_obs_20260828_215237,144,matched_reference,0,edge_density,0.07262436224489796
eval_obs_20260828_215237,168,observed,0,edge_density,0.052834024234693876
eval_obs_20260828_215237,168,matched_reference,0,edge_density,0.07262436224489796
eval_obs_20260828_215237,0,observed,1,luma_mean,0.2082151174545288
eval_obs_20260828_215237,0,matched_reference,1,luma_mean,0.3571358919143677
eval_obs_20260828_215237,24,observed,1,luma_mean,0.21850821375846863
eval_obs_20260828_215237,24,matched_reference,1,luma_mean,0.3673197329044342
eval_obs_20260828_215237,48,observed,1,luma_mean,0.22666624188423157
eval_obs_20260828_215237,48,matched_reference,1,luma_mean,0.37006619572639465
eval_obs_20260828_215237,72,observed,1,luma_mean,0.23320351541042328
eval_obs_20260828_215237,72,matched_reference,1,luma_mean,0.3709486424922943
eval_obs_20260828_215237,96,observed,1,luma_mean,0.23791123926639557
eval_obs_20260828_215237,96,matched_reference,1,luma_mean,0.39192673563957214
eval_obs_20260828_215237,120,observed,1,luma_mean,0.24232704937458038
eval_obs_20260828_215237,120,matched_reference,1,luma_mean,0.3640008270740509
eval_obs_20260828_215237,144,observed,1,luma_mean,0.24692046642303467
eval_obs_20260828_215237,144,matched_reference,1,luma_mean,0.3640008270740509
eval_obs_20260828_215237,168,observed,1,luma_mean,0.2502427101135254
eval_obs_20260828_215237,168,matched_reference,1,luma_mean,0.3640008270740509
eval_obs_20260828_215237,0,observed,1,luma_std,0.1777794510126114
eval_obs_20260828_215237,0,matched_reference,1,luma_std,0.23524461686611176
eval_obs_20260828_215237,24,observed,1,luma_std,0.17555510997772217
eval_obs_20260828_215237,24,matched_reference,1,luma_std,0.2369648516178131
eval_obs_20260828_215237,48,observed,1,luma_std,0.17143405973911285
eval_obs_20260828_215237,48,matched_reference,1,luma_std,0.23233705759048462
eval_obs_20260828_215237,72,observed,1,luma_std,0.17141565680503845
eval_obs_20260828_215237,72,matched_reference,1,luma_std,0.231399804353714
eval_obs_20260828_215237,96,observed,1,luma_std,0.16772064566612244
eval_obs_20260828_215237,96,matched_reference,1,luma_std,0.23880843818187714
eval_obs_20260828_215237,120,observed,1,luma_std,0.167983740568161
eval_obs_20260828_215237,120,matched_reference,1,luma_std,0.23300333321094513
eval_obs_20260828_215237,144,observed,1,luma_std,0.17001719772815704
eval_obs_20260828_215237,144,matched_reference,1,luma_std,0.23300333321094513
eval_obs_20260828_215237,168,observed,1,luma_std,0.17205138504505157
eval_obs_20260828_215237,168,matched_reference,1,luma_std,0.23300333321094513
eval_obs_20260828_215237,0,observed,1,saturation_mean,0.5782805681228638
eval_obs_20260828_215237,0,matched_reference,1,saturation_mean,0.3702031373977661
eval_obs_20260828_215237,24,observed,1,saturation_mean,0.5611860156059265
eval_obs_20260828_215237,24,matched_reference,1,saturation_mean,0.3662979006767273
eval_obs_20260828_215237,48,observed,1,saturation_mean,0.5489559173583984
eval_obs_20260828_215237,48,matched_reference,1,saturation_mean,0.3630543053150177
eval_obs_20260828_215237,72,observed,1,saturation_mean,0.5368832349777222
eval_obs_20260828_215237,72,matched_reference,1,saturation_mean,0.3609255254268646
eval_obs_20260828_215237,96,observed,1,saturation_mean,0.523673415184021
eval_obs_20260828_215237,96,matched_reference,1,saturation_mean,0.35510313510894775
eval_obs_20260828_215237,120,observed,1,saturation_mean,0.5162890553474426
eval_obs_20260828_215237,120,matched_reference,1,saturation_mean,0.37239810824394226
eval_obs_20260828_215237,144,observed,1,saturation_mean,0.511247456073761
eval_obs_20260828_215237,144,matched_reference,1,saturation_mean,0.37239810824394226
eval_obs_20260828_215237,168,observed,1,saturation_mean,0.5085713267326355
eval_obs_20260828_215237,168,matched_reference,1,saturation_mean,0.37239810824394226
eval_obs_20260828_215237,0,observed,1,laplacian_variance,682.6502457328361
eval_obs_20260828_215237,0,matched_reference,1,laplacian_variance,1072.679966469796
eval_obs_20260828_215237,24,observed,1,laplacian_variance,695.018696558967
eval_obs_20260828_215237,24,matched_reference,1,laplacian_variance,1069.9524864044251
eval_obs_20260828_215237,48,observed,1,laplacian_variance,641.8776474157903
eval_obs_20260828_215237,48,matched_reference,1,laplacian_variance,938.7988819784049
eval_obs_20260828_215237,72,observed,1,laplacian_variance,664.8007444900454
eval_obs_20260828_215237,72,matched_reference,1,laplacian_variance,907.0420430225912
eval_obs_20260828_215237,96,observed,1,laplacian_variance,619.2638287653481
eval_obs_20260828_215237,96,matched_reference,1,laplacian_variance,1002.2298303685156
eval_obs_20260828_215237,120,observed,1,laplacian_variance,557.3756248219119
eval_obs_20260828_215237,120,matched_reference,1,laplacian_variance,1110.848457005559
eval_obs_20260828_215237,144,observed,1,laplacian_variance,553.2405258295487
eval_obs_20260828_215237,144,matched_reference,1,laplacian_variance,1110.848457005559
eval_obs_20260828_215237,168,observed,1,laplacian_variance,573.5718509013928
eval_obs_20260828_215237,168,matched_reference,1,laplacian_variance,1110.848457005559
