source,sequence,index,camera,red_mean,green_mean,blue_mean,luma_mean,luma_std,luma_p05,luma_p50,luma_p95,black_clip_fraction,white_clip_fraction,saturation_mean,laplacian_variance,tenengrad_mean,edge_density,fft_high_frequency_ratio,feature_knn_cosine,feature_percentile,state_knn_rms,state_percentile,matched_episode,matched_frame
reference,episode_000034,172,0,0.37956055998802185,0.33193647861480713,0.3029438555240631,0.33996808528900146,0.25737643241882324,0.011218824423849583,0.2852964699268341,0.7127317786216736,0.027642697704081634,0.0,0.3700893819332123,1013.1458758140097,11956.494499362245,0.07278380102040816,0.02809894271194935,,,,,,
reference,episode_000034,172,1,0.40157550573349,0.35083919763565063,0.3108748495578766,0.35874032974243164,0.22650808095932007,0.014553726650774479,0.3721356987953186,0.665673017501831,0.01323341836734694,3.985969387755102e-05,0.3647325336933136,1070.8788775229941,13121.894889987245,0.07407924107142858,0.030129704624414444,,,,,,
reference,episode_000034,173,0,0.37974798679351807,0.33177006244659424,0.30298346281051636,0.33989179134368896,0.2574182152748108,0.011218824423849583,0.28668081760406494,0.7127317786216736,0.029496173469387755,0.0,0.3707749843597412,1013.912924679554,11973.466159119898,0.07180723852040816,0.028133157640695572,,,,,,
reference,episode_000034,173,1,0.4014262855052948,0.3503696620464325,0.3107600212097168,0.3583645224571228,0.22666659951210022,0.014306667260825634,0.370819628238678,0.665673017501831,0.015644929846938774,0.0,0.36519351601600647,1075.3323335389405,13189.108697385203,0.07244499362244898,0.030289432033896446,,,,,,
reference,episode_000034,174,0,0.37966838479042053,0.33188119530677795,0.30284178256988525,0.33994409441947937,0.25735822319984436,0.011218824423849583,0.2855435311794281,0.7127317786216736,0.02893813775510204,0.0,0.370328813791275,1014.7797559728626,11952.160594706633,0.07300302933673469,0.02809271588921547,,,,,,
reference,episode_000034,174,1,0.40119242668151855,0.350154846906662,0.31042322516441345,0.3581368327140808,0.22690825164318085,0.014553726650774479,0.370430588722229,0.665673017501831,0.016541772959183673,1.992984693877551e-05,0.36628657579421997,1087.4291542987435,13437.593112244898,0.07362085459183673,0.030800199136137962,,,,,,
reference,episode_000034,175,0,0.379532128572464,0.3318565785884857,0.3030414879322052,0.33991193771362305,0.25733280181884766,0.011218824423849583,0.2861098051071167,0.7127317786216736,0.02782206632653061,0.0,0.3682326376438141,1011.2920551033925,11937.09458705357,0.07158801020408163,0.02808409370481968,,,,,,
reference,episode_000034,175,1,0.40127262473106384,0.3499389588832855,0.3105285167694092,0.3580070734024048,0.2270478755235672,0.014306667260825634,0.37007686495780945,0.665673017501831,0.015864158163265307,0.0,0.36523187160491943,1080.3541911028665,13346.446667729591,0.07346141581632654,0.030871691182255745,,,,,,
reference,episode_000034,176,0,0.37951013445854187,0.33177828788757324,0.3029521405696869,0.33984485268592834,0.25737935304641724,0.011218824423849583,0.28590354323387146,0.7122161388397217,0.028340242346938774,0.0,0.3690151274204254,1011.2031290673156,11946.459183673469,0.07268415178571429,0.028117962181568146,,,,,,
reference,episode_000034,176,1,0.40137356519699097,0.34990090131759644,0.3102971613407135,0.35798463225364685,0.22737301886081696,0.015120001509785652,0.36951059103012085,0.6659200191497803,0.01598373724489796,0.0,0.36651191115379333,1070.0792586176854,13537.244339923469,0.07483657525510204,0.030947577208280563,,,,,,
reference,episode_000034,177,0,0.3794908821582794,0.33170047402381897,0.3028952479362488,0.3397809565067291,0.257375568151474,0.011198431253433228,0.28556233644485474,0.7121812105178833,0.02955596301020408,0.0,0.3694397211074829,1025.087062900834,11987.426179846938,0.07142857142857142,0.02819046564400196,,,,,,
reference,episode_000034,177,1,0.4014154076576233,0.349884957075119,0.3101024925708771,0.3579680323600769,0.2277335822582245,0.015110981650650501,0.36964547634124756,0.6678910255432129,0.015106823979591837,1.992984693877551e-05,0.36837446689605713,1002.6038519395782,13642.697823660714,0.07421875,0.030249454081058502,,,,,,
reference,episode_000034,178,0,0.3793022632598877,0.3318726420402527,0.3030425012111664,0.33987465500831604,0.2574191987514496,0.011218824423849583,0.2852964699268341,0.7127317786216736,0.02810108418367347,0.0,0.36810022592544556,1025.1125861457467,12024.125956632653,0.07256457270408163,0.028248339891433716,,,,,,
reference,episode_000034,178,1,0.4013920724391937,0.34979718923568726,0.3099476099014282,0.3578890860080719,0.22824238240718842,0.015120001509785652,0.3684094250202179,0.6690439581871033,0.0166015625,0.0,0.36968979239463806,989.0376274807162,13705.957629145409,0.07380022321428571,0.030351372435688972,,,,,,
reference,episode_000034,179,0,0.3792853057384491,0.3317372500896454,0.3029063940048218,0.33976438641548157,0.25747767090797424,0.011218824423849583,0.28545060753822327,0.7127317786216736,0.028878348214285716,0.0,0.36956536769866943,1029.8856094623297,12080.892338966836,0.0729233099489796,0.02837561070919037,,,,,,
reference,episode_000034,179,1,0.400831937789917,0.34907394647598267,0.30944910645484924,0.3572167754173279,0.22885386645793915,0.015387451276183128,0.36687058210372925,0.6690282225608826,0.017119738520408163,0.0,0.370022177696228,945.1753767300328,13862.275988520409,0.07633131377551021,0.030882153660058975,,,,,,
reference,episode_000034,180,0,0.379207581281662,0.3317711353302002,0.3029523491859436,0.3397753834724426,0.25747960805892944,0.011198431253433228,0.2855435311794281,0.7127317786216736,0.029356664540816327,0.0,0.3682433068752289,1027.2019141601154,12076.071787308674,0.07348134566326531,0.028390919789671898,,,,,,
reference,episode_000034,180,1,0.40022554993629456,0.34852445125579834,0.3089377284049988,0.3566579222679138,0.22963905334472656,0.015387451276183128,0.36572393774986267,0.6695945262908936,0.016661352040816327,0.0,0.37310299277305603,945.6104783225387,13953.874601403062,0.07726801658163265,0.031023701652884483,,,,,,
reference,episode_000034,181,0,0.3793051838874817,0.33183643221855164,0.3028963804244995,0.33983880281448364,0.25759512186050415,0.011218824423849583,0.2855952978134155,0.7127317786216736,0.028599330357142856,0.0,0.3695557713508606,1026.2001446867328,12054.508091517857,0.07306281887755102,0.028338240459561348,,,,,,
reference,episode_000034,181,1,0.39965975284576416,0.3482205867767334,0.30884772539138794,0.3563137948513031,0.23058085143566132,0.015387451276183128,0.36485883593559265,0.6709957122802734,0.01634247448979592,1.992984693877551e-05,0.3724014163017273,990.8552299969795,14063.089684311224,0.07627152423469388,0.03172959387302399,,,,,,
reference,episode_000034,182,0,0.37914368510246277,0.3318493962287903,0.30291125178337097,0.33981484174728394,0.2576255202293396,0.011218824423849583,0.2859082520008087,0.7127317786216736,0.029157366071428572,0.0,0.36941590905189514,1035.721814038802,12071.469427614797,0.07457748724489796,0.028431063517928123,,,,,,
reference,episode_000034,182,1,0.3997437357902527,0.3483617305755615,0.30913180112838745,0.35645321011543274,0.23143480718135834,0.015614118427038193,0.3644878566265106,0.6735160946846008,0.016741071428571428,0.0,0.37443986535072327,1024.0374767409915,14098.114995216836,0.07591278698979592,0.03166830167174339,,,,,,
reference,episode_000034,183,0,0.37914833426475525,0.3317658603191376,0.30298441648483276,0.339761346578598,0.25772953033447266,0.011198431253433228,0.28561532497406006,0.7127317786216736,0.02907764668367347,0.0,0.36886757612228394,1034.9023840319162,12098.911830357143,0.07334183673469388,0.028426015749573708,,,,,,
reference,episode_000034,183,1,0.4001004993915558,0.34893307089805603,0.3094489276409149,0.35696056485176086,0.2321050763130188,0.016447843983769417,0.3659113645553589,0.6757341623306274,0.015365911989795918,0.0,0.37485241889953613,1044.1379254204887,14109.47409119898,0.07515545280612244,0.031092338263988495,,,,,,
reference,episode_000034,184,0,0.37903523445129395,0.3316516578197479,0.3028959333896637,0.3396492302417755,0.2577924132347107,0.011198431253433228,0.2852964699268341,0.7127317786216736,0.0292171556122449,0.0,0.36930710077285767,1054.638596962909,12156.119618941326,0.07280373086734694,0.028541196137666702,,,,,,
reference,episode_000034,184,1,0.40095892548561096,0.34977468848228455,0.3101976811885834,0.3577989935874939,0.23277877271175385,0.01567215844988823,0.3670925796031952,0.6774376630783081,0.0146484375,0.0,0.37403759360313416,1065.0460107395024,14083.211535395409,0.07700892857142858,0.030711544677615166,,,,,,
reference,episode_000034,185,0,0.3788810670375824,0.3316318392753601,0.3029666543006897,0.3396073877811432,0.2579539716243744,0.011218824423849583,0.2859160900115967,0.7127317786216736,0.02672592474489796,0.0,0.36911630630493164,1051.3427098789398,12177.7734375,0.07344148596938775,0.028534764423966408,,,,,,
reference,episode_000034,185,1,0.4025253653526306,0.3512461483478546,0.3113357424736023,0.3592665493488312,0.23363345861434937,0.015953725203871727,0.369680792093277,0.6807929873466492,0.015784438775510203,3.985969387755102e-05,0.3740731179714203,1087.2714814881592,14163.14341517857,0.08049665178571429,0.030705368146300316,,,,,,
reference,episode_000034,186,0,0.378883957862854,0.33156514167785645,0.3028756082057953,0.3395538032054901,0.2580329179763794,0.011218824423849583,0.28481215238571167,0.7127317786216736,0.02867904974489796,0.0,0.369986355304718,1050.1067225493177,12167.054448341836,0.07252471301020408,0.028447408229112625,,,,,,
reference,episode_000034,186,1,0.4041425287723541,0.353128582239151,0.3131190240383148,0.3610854744911194,0.23430514335632324,0.015614118427038193,0.37327295541763306,0.6827796697616577,0.01580436862244898,7.971938775510203e-05,0.3718111515045166,1080.2576710829283,14174.562659438776,0.07774633290816327,0.030537717044353485,,,,,,
reference,episode_000034,187,0,0.378719687461853,0.33160898089408875,0.3027837574481964,0.33954355120658875,0.2580977976322174,0.011218824423849583,0.2847764790058136,0.7127317786216736,0.027303890306122448,0.0,0.36960524320602417,1051.1549941908563,12182.405771683674,0.07230548469387756,0.028435811400413513,,,,,,
reference,episode_000034,187,1,0.4054407775402069,0.35473302006721497,0.31443822383880615,0.36260417103767395,0.23525576293468475,0.016524706035852432,0.37610432505607605,0.6864180564880371,0.0146484375,3.985969387755102e-05,0.3705502450466156,1088.0852424239476,14274.090720663266,0.07852359693877552,0.03055691346526146,,,,,,
reference,episode_000034,188,0,0.3786909282207489,0.33141064643859863,0.3026660680770874,0.3393871486186981,0.2583334743976593,0.011198431253433228,0.28315019607543945,0.7127474546432495,0.03049266581632653,0.0,0.36974623799324036,1065.253420776151,12214.667928890307,0.07334183673469388,0.028567122295498848,,,,,,
reference,episode_000034,188,1,0.40727922320365906,0.35680100321769714,0.31608840823173523,0.3645932376384735,0.23610007762908936,0.016524706035852432,0.37806272506713867,0.6892023682594299,0.015066964285714286,3.985969387755102e-05,0.3710281252861023,1106.0081497912902,14368.400749362245,0.07806521045918367,0.030450530350208282,,,,,,
reference,episode_000034,189,0,0.37865474820137024,0.33139240741729736,0.30254995822906494,0.33935797214508057,0.2584225833415985,0.011218824423849583,0.2822447419166565,0.7127317786216736,0.028599330357142856,0.0,0.37139636278152466,1060.6170644728356,12189.26450892857,0.07304288903061225,0.028596121817827225,,,,,,
reference,episode_000034,189,1,0.40844616293907166,0.35825517773628235,0.31740593910217285,0.365976482629776,0.23681600391864777,0.016524706035852432,0.3805427551269531,0.6919866800308228,0.01580436862244898,1.992984693877551e-05,0.36950546503067017,1128.8921144446547,14504.637037627552,0.08019770408163265,0.030342312529683113,,,,,,
reference,episode_000034,190,0,0.37850484251976013,0.3312447667121887,0.30265459418296814,0.3392280340194702,0.2585388720035553,0.011218824423849583,0.2816219627857208,0.7127317786216736,0.028599330357142856,0.0,0.3701026737689972,1070.7679426800157,12230.061623086734,0.0723453443877551,0.028750821948051453,,,,,,
reference,episode_000034,190,1,0.409725546836853,0.35944077372550964,0.3184681832790375,0.36717310547828674,0.23742935061454773,0.016524706035852432,0.38202667236328125,0.6931239366531372,0.014967315051020409,0.0,0.36967557668685913,1127.8391889753268,14608.494778380102,0.07920121173469388,0.03004131279885769,,,,,,
reference,episode_000034,191,0,0.37859079241752625,0.3315800130367279,0.30302858352661133,0.3395131230354309,0.2585718035697937,0.011218824423849583,0.2822980582714081,0.7127474546432495,0.0284000318877551,0.0,0.36924880743026733,1070.243701167029,12227.379185267857,0.07296316964285714,0.02876661904156208,,,,,,
reference,episode_000034,191,1,0.4112132787704468,0.361078679561615,0.3199473023414612,0.36876755952835083,0.23816068470478058,0.016524706035852432,0.3844713568687439,0.6970455050468445,0.014927455357142858,0.0,0.36785173416137695,1149.850187664278,14833.27036830357,0.08141342474489796,0.030090918764472008,,,,,,
reference,episode_000034,192,0,0.37929415702819824,0.33205094933509827,0.3035115897655487,0.34003427624702454,0.2585660219192505,0.011218824423849583,0.2830580472946167,0.7141329646110535,0.02897799744897959,0.0,0.3682570457458496,1072.1053778200735,12340.044005102041,0.07142857142857142,0.029100358486175537,,,,,,
reference,episode_000034,192,1,0.4124423861503601,0.362157940864563,0.3212471902370453,0.3698946535587311,0.23873810470104218,0.016524706035852432,0.3856039047241211,0.6998298168182373,0.013552295918367346,3.985969387755102e-05,0.3668466806411743,1171.367230025295,14984.94810267857,0.0829280931122449,0.030150821432471275,,,,,,
reference,episode_000034,193,0,0.38001328706741333,0.3326614797115326,0.30414050817489624,0.34066927433013916,0.25850212574005127,0.011218824423849583,0.2851882576942444,0.7155717611312866,0.028439891581632654,0.0,0.367580384016037,1057.2838560272783,12354.43638392857,0.07336176658163265,0.028913035988807678,,,,,,
reference,episode_000034,193,1,0.41339266300201416,0.3629559576511383,0.3221399486064911,0.3707318902015686,0.23923055827617645,0.016524706035852432,0.3858666718006134,0.7009670734405518,0.014987244897959183,7.971938775510203e-05,0.3660353124141693,1176.194484642375,15142.939253826531,0.08452248086734694,0.030231477692723274,,,,,,
reference,episode_000034,194,0,0.3803336024284363,0.3332388699054718,0.30466821789741516,0.3411884009838104,0.25838738679885864,0.011218824423849583,0.28557491302490234,0.714131772518158,0.02810108418367347,0.0,0.3661806583404541,1077.75877588821,12417.502072704081,0.07459741709183673,0.028877053409814835,,,,,,
reference,episode_000034,194,1,0.41373705863952637,0.3635312616825104,0.32277733087539673,0.37126263976097107,0.2396060675382614,0.015953725203871727,0.385683536529541,0.7028816342353821,0.01508689413265306,5.978954081632653e-05,0.3649404048919678,1176.002849154649,15208.997090242347,0.08559869260204081,0.030318159610033035,,,,,,
reference,episode_000034,195,0,0.38036462664604187,0.33328717947006226,0.30441123247146606,0.3412110209465027,0.2583790719509125,0.011198431253433228,0.2856364846229553,0.7142957448959351,0.0284000318877551,0.0,0.3672720193862915,1087.0239319835093,12429.557397959185,0.07499601403061225,0.02894672192633152,,,,,,
reference,episode_000034,195,1,0.4139518737792969,0.3637198507785797,0.32299336791038513,0.3714587092399597,0.2400221973657608,0.016524706035852432,0.38589805364608765,0.7037513852119446,0.014668367346938776,1.992984693877551e-05,0.3648335635662079,1201.1559721769167,15283.467354910714,0.08525988520408163,0.03054661676287651,,,,,,
reference,episode_000034,196,0,0.3803238868713379,0.33312496542930603,0.30443787574768066,0.34108826518058777,0.25829413533210754,0.011218824423849583,0.28559058904647827,0.7141521573066711,0.02734375,0.0,0.36733612418174744,1103.7655886976186,12476.871572066326,0.07360092474489796,0.029055755585432053,,,,,,
reference,episode_000034,196,1,0.41416826844215393,0.3638099730014801,0.3231462240219116,0.37158021330833435,0.2402947098016739,0.016524706035852432,0.3864172697067261,0.7037513852119446,0.013831313775510204,1.992984693877551e-05,0.3647387623786926,1216.4453395222288,15331.763113839286,0.08480149872448979,0.03067414090037346,,,,,,
reference,episode_000034,197,0,0.38023945689201355,0.3329451382160187,0.3043683171272278,0.34093666076660156,0.25820863246917725,0.011218824423849583,0.2852964699268341,0.714698076248169,0.028160873724489797,0.0,0.36542463302612305,1093.9496340594756,12483.408123405612,0.07517538265306123,0.029055289924144745,,,,,,
reference,episode_000034,197,1,0.41426560282707214,0.3637576997280121,0.3231959342956543,0.37156715989112854,0.24054226279258728,0.016524706035852432,0.386334091424942,0.7043223977088928,0.01508689413265306,5.978954081632653e-05,0.3653792440891266,1213.9625575305126,15396.157724808674,0.08621651785714286,0.03078525699675083,,,,,,
reference,episode_000034,198,0,0.3802611231803894,0.33289462327957153,0.3042919635772705,0.34089964628219604,0.258161723613739,0.011218824423849583,0.2852964699268341,0.7146139740943909,0.028659119897959183,0.0,0.3659168481826782,1094.733979885303,12486.747608418367,0.0764907525510204,0.029099661856889725,,,,,,
reference,episode_000034,198,1,0.41428232192993164,0.36389976739883423,0.323315292596817,0.37168094515800476,0.24074356257915497,0.016524706035852432,0.3859137296676636,0.704888641834259,0.015784438775510203,3.985969387755102e-05,0.36591583490371704,1215.0311747193086,15458.795918367347,0.0860172193877551,0.03095977008342743,,,,,,
reference,episode_000034,199,0,0.38011661171913147,0.33283689618110657,0.30427566170692444,0.3408264219760895,0.2580966055393219,0.011218824423849583,0.2845004200935364,0.714131772518158,0.027901785714285716,0.0,0.3675072193145752,1096.1681372830392,12467.047074298469,0.07627152423469388,0.029083406552672386,,,,,,
reference,episode_000034,199,1,0.41430604457855225,0.36391037702560425,0.3233985900878906,0.3716994822025299,0.24081990122795105,0.016524706035852432,0.38707804679870605,0.704888641834259,0.014708227040816327,1.992984693877551e-05,0.36471396684646606,1221.0232188801924,15491.994897959185,0.08543925382653061,0.031124897301197052,,,,,,
reference,episode_000034,200,0,0.3801381587982178,0.33266720175743103,0.3039737045764923,0.3406878411769867,0.2579902410507202,0.011218824423849583,0.28446274995803833,0.7127474546432495,0.028698979591836735,0.0,0.36757510900497437,1097.1254682608417,12455.654934630102,0.07531489158163265,0.02907571569085121,,,,,,
reference,episode_000034,200,1,0.4141696095466614,0.3638072907924652,0.32324862480163574,0.37158605456352234,0.24078553915023804,0.016524706035852432,0.3859058916568756,0.704888641834259,0.013193558673469387,5.978954081632653e-05,0.3656825125217438,1225.447457791368,15558.383689413266,0.0856186224489796,0.03138963133096695,,,,,,
reference,episode_000034,201,0,0.3798891603946686,0.33273255825042725,0.304058700799942,0.3406878113746643,0.25788614153862,0.011218824423849583,0.2844470739364624,0.7141521573066711,0.026347257653061226,0.0,0.3666832149028778,1089.617907284201,12431.224011479591,0.07569355867346939,0.029019486159086227,,,,,,
reference,episode_000034,201,1,0.4138360321521759,0.36352840065956116,0.32296067476272583,0.3712947964668274,0.24085579812526703,0.016524706035852432,0.385807067155838,0.704338014125824,0.015286192602040817,1.992984693877551e-05,0.36569806933403015,1223.7588323222155,15658.433713329081,0.08533960459183673,0.0317467525601387,,,,,,
reference,episode_000034,202,0,0.37985318899154663,0.33262431621551514,0.3039155602455139,0.3405924141407013,0.2578500211238861,0.011218824423849583,0.28462472558021545,0.7127474546432495,0.02814094387755102,0.0,0.3662683069705963,1093.2633359639758,12432.231265943878,0.07481664540816327,0.0290227010846138,,,,,,
reference,episode_000034,202,1,0.41343769431114197,0.36318448185920715,0.3226897418498993,0.370944619178772,0.24089857935905457,0.016524706035852432,0.3850376307964325,0.704338014125824,0.0157047193877551,0.0,0.36491063237190247,1225.8149667153602,15760.455197704081,0.08396444515306123,0.03212947025895119,,,,,,
reference,episode_000034,203,0,0.37986254692077637,0.3325265347957611,0.30385497212409973,0.34052008390426636,0.257754385471344,0.011218824423849583,0.28471454977989197,0.7127317786216736,0.0274234693877551,0.0,0.367214560508728,1076.4573114737527,12374.05970982143,0.07451769770408163,0.028881320729851723,,,,,,
reference,episode_000034,203,1,0.4131309390068054,0.3629550635814667,0.322499543428421,0.37070155143737793,0.24104680120944977,0.016524706035852432,0.3850376307964325,0.704888641834259,0.013333067602040817,0.0,0.3659893274307251,1227.0944488565906,15836.944953762755,0.08687420280612244,0.03243095800280571,,,,,,
reference,episode_000034,204,0,0.37975436449050903,0.3325304687023163,0.3037583827972412,0.3404929041862488,0.2577650547027588,0.011218824423849583,0.28512436151504517,0.7127317786216736,0.029456313775510203,0.0,0.36606040596961975,1088.196764372826,12400.445232780612,0.07423867984693877,0.02886846661567688,,,,,,
reference,episode_000034,204,1,0.4130168557167053,0.36275798082351685,0.32209762930870056,0.3705073297023773,0.24130983650684357,0.016524706035852432,0.3850376307964325,0.7046427726745605,0.015864158163265307,0.0,0.3658406138420105,1225.9740111681879,15916.659279336734,0.08492107780612244,0.03264368698000908,,,,,,
reference,episode_000034,205,0,0.37990641593933105,0.33236780762672424,0.30366042256355286,0.340401828289032,0.2576240003108978,0.011218824423849583,0.28446274995803833,0.7127317786216736,0.028260522959183673,0.0,0.3666984736919403,1082.296872502414,12332.260562818878,0.07419882015306123,0.028709780424833298,,,,,,
reference,episode_000034,205,1,0.41284725069999695,0.3625665307044983,0.3220897912979126,0.3703337609767914,0.24143651127815247,0.016524706035852432,0.38391295075416565,0.704888641834259,0.01572464923469388,1.992984693877551e-05,0.36662906408309937,1205.3437750505336,15944.137515943878,0.08607700892857142,0.03273623436689377,,,,,,
reference,episode_000034,206,0,0.3799911439418793,0.33243677020072937,0.30376100540161133,0.340476393699646,0.25766491889953613,0.011198431253433228,0.2852964699268341,0.7127317786216736,0.029257015306122448,0.0,0.3657703101634979,1082.2759066430392,12278.784558354591,0.07352120535714286,0.028575437143445015,,,,,,
reference,episode_000034,206,1,0.4126093089580536,0.3624570369720459,0.32204851508140564,0.37020185589790344,0.24167907238006592,0.016524706035852432,0.38390040397644043,0.704888641834259,0.01446906887755102,1.992984693877551e-05,0.3667943775653839,1220.2844839227143,15963.784359056122,0.08510044642857142,0.032779451459646225,,,,,,
reference,episode_000034,207,0,0.3798797130584717,0.33258819580078125,0.3039107024669647,0.3405718505382538,0.25764113664627075,0.011218824423849583,0.28555530309677124,0.7127317786216736,0.027204241071428572,0.0,0.365142822265625,1074.1771065069704,12245.792809311224,0.07304288903061225,0.028433606028556824,,,,,,
reference,episode_000034,207,1,0.4126625955104828,0.3623994290828705,0.3219963312149048,0.3701682686805725,0.24215760827064514,0.015690980479121208,0.3827427625656128,0.704888641834259,0.015206473214285714,1.992984693877551e-05,0.3656568229198456,1244.5620772517855,16066.193239795919,0.08553890306122448,0.03299858793616295,,,,,,
reference,episode_000034,208,0,0.38009363412857056,0.33267417550086975,0.303691029548645,0.34066298604011536,0.25767678022384644,0.011218824423849583,0.28592395782470703,0.7135451436042786,0.02734375,0.0,0.367477148771286,1069.6244166452454,12180.846301020409,0.07230548469387756,0.028282735496759415,,,,,,
reference,episode_000034,208,1,0.4124380946159363,0.3622848391532898,0.3218335211277008,0.3700268268585205,0.24254179000854492,0.016524706035852432,0.3816823959350586,0.704888641834259,0.01610331632653061,5.978954081632653e-05,0.3657230734825134,1231.1970747975895,16080.665896045919,0.08619658801020408,0.0330023430287838,,,,,,
reference,episode_000034,209,0,0.3802487850189209,0.3328322172164917,0.3039657473564148,0.3408288061618805,0.25766271352767944,0.011218824423849583,0.28666746616363525,0.7127317786216736,0.02857940051020408,0.0,0.36652424931526184,1060.0730246524422,12139.556521045919,0.07116948341836735,0.028087861835956573,,,,,,
reference,episode_000034,209,1,0.4124026298522949,0.36211544275283813,0.3216375708580017,0.3698839545249939,0.24291181564331055,0.016524706035852432,0.3805498480796814,0.705135703086853,0.014787946428571428,3.985969387755102e-05,0.36821800470352173,1223.5460799601315,16098.38352997449,0.08474170918367346,0.033036913722753525,,,,,,
reference,episode_000034,210,0,0.38031476736068726,0.33305737376213074,0.3041470944881439,0.3410169780254364,0.2576664090156555,0.011218824423849583,0.2862274646759033,0.7140830159187317,0.028599330357142856,0.0,0.3659033179283142,1050.30991091047,12114.463368941326,0.0723453443877551,0.027956435456871986,,,,,,
reference,episode_000034,210,1,0.4120105504989624,0.36177244782447815,0.3213648200035095,0.3695355951786041,0.2432699054479599,0.015689805150032043,0.37776076793670654,0.7060258984565735,0.015246332908163265,1.992984693877551e-05,0.3676404654979706,1212.222317364751,16127.763711734693,0.08344626913265306,0.033218663185834885,,,,,,
reference,episode_000034,211,0,0.38064512610435486,0.3333074152469635,0.30445560812950134,0.34128832817077637,0.25772175192832947,0.011218824423849583,0.28668081760406494,0.714131772518158,0.027064732142857144,0.0,0.3656812310218811,1047.681287669381,12096.632254464286,0.07140864158163265,0.02788444794714451,,,,,,
reference,episode_000034,211,1,0.4117295742034912,0.36157599091529846,0.3211517930030823,0.36932000517845154,0.24361340701580048,0.01598980464041233,0.3766862750053406,0.7063090205192566,0.014768016581632654,1.992984693877551e-05,0.36838772892951965,1222.9283677446301,16188.781808035714,0.0846420599489796,0.03342827409505844,,,,,,
reference,episode_000034,212,0,0.3809671998023987,0.33351004123687744,0.30453041195869446,0.34150710701942444,0.25773903727531433,0.011218824423849583,0.2870250940322876,0.7133362889289856,0.02806122448979592,0.0,0.36548081040382385,1051.9475095622593,12055.855070153062,0.07142857142857142,0.02775518409907818,,,,,,
reference,episode_000034,212,1,0.4113868772983551,0.3612481355667114,0.3208464980125427,0.36899060010910034,0.2438383400440216,0.015690980479121208,0.3752439320087433,0.7086248993873596,0.014728156887755101,1.992984693877551e-05,0.36897239089012146,1209.082722286938,16162.190409757653,0.08266900510204081,0.03333482891321182,,,,,,
reference,episode_000034,213,0,0.38132619857788086,0.33377203345298767,0.30503344535827637,0.34180712699890137,0.25769534707069397,0.011218824423849583,0.28724709153175354,0.7149398326873779,0.029177295918367346,0.0,0.3647810220718384,1045.5800789130426,12032.086894132653,0.07248485331632654,0.027672642841935158,,,,,,
reference,episode_000034,213,1,0.4112643897533417,0.36115190386772156,0.3207220435142517,0.368886798620224,0.24405893683433533,0.015387451276183128,0.37327295541763306,0.7088102102279663,0.014807876275510204,7.971938775510203e-05,0.36901217699050903,1212.1363414647628,16125.61965880102,0.08312739158163265,0.033044856041669846,,,,,,
reference,episode_000034,214,0,0.38148996233940125,0.334015816450119,0.3050456941127777,0.34201720356941223,0.25768572092056274,0.011218824423849583,0.28832703828811646,0.714131772518158,0.027224170918367346,0.0,0.3656953275203705,1037.4994335865686,11963.240234375,0.07252471301020408,0.02755957841873169,,,,,,
reference,episode_000034,214,1,0.41118595004081726,0.3611205220222473,0.3209994435310364,0.3688676655292511,0.24426667392253876,0.015387451276183128,0.3721356987953186,0.7109205722808838,0.014508928571428572,1.992984693877551e-05,0.368013471364975,1206.3836402015256,16080.162986288266,0.08282844387755102,0.032721634954214096,,,,,,
reference,episode_000034,215,0,0.3814707100391388,0.33412715792655945,0.3051239848136902,0.3420983552932739,0.25758880376815796,0.011218824423849583,0.287570983171463,0.7149497866630554,0.027303890306122448,0.0,0.36444026231765747,1028.8910632910008,11903.263950892857,0.07142857142857142,0.02744910679757595,,,,,,
reference,episode_000034,215,1,0.4109770655632019,0.3610174357891083,0.3207484781742096,0.36873140931129456,0.24445098638534546,0.015387451276183128,0.370597243309021,0.7115945816040039,0.014588647959183673,1.992984693877551e-05,0.3680122494697571,1226.8563053042924,16101.82174744898,0.08238998724489796,0.032853927463293076,,,,,,
reference,episode_000034,216,0,0.3815438151359558,0.33419644832611084,0.30507102608680725,0.342159628868103,0.2574615776538849,0.011218824423849583,0.288384348154068,0.7141521573066711,0.02702487244897959,0.0,0.36494383215904236,1025.8227179736605,11931.026945153062,0.07228555484693877,0.027506962418556213,,,,,,
reference,episode_000034,216,1,0.4108790457248688,0.3607191741466522,0.32060956954956055,0.3684872090816498,0.24454383552074432,0.015387451276183128,0.3699333667755127,0.7115945816040039,0.01692044005102041,3.985969387755102e-05,0.3672393560409546,1193.799666951667,16028.109972895409,0.08191167091836735,0.03296694532036781,,,,,,
reference,episode_000034,217,0,0.38174834847450256,0.33431336283683777,0.30524930357933044,0.34229961037635803,0.25736039876937866,0.011218824423849583,0.2882553040981293,0.7140812277793884,0.027323820153061226,0.0,0.3656165599822998,1019.7673240051522,11909.593510841836,0.07037228954081633,0.02746955119073391,,,,,,
reference,episode_000034,217,1,0.41040048003196716,0.3603935241699219,0.3201308846473694,0.368118017911911,0.24449463188648224,0.015387451276183128,0.3687756657600403,0.7121812105178833,0.015824298469387755,3.985969387755102e-05,0.36753568053245544,1194.378822202734,15926.213448660714,0.08199139030612244,0.033070046454668045,,,,,,
